address,suburb,state,postcode,full_address,price,sold date,type,bedrooms,bathrooms,car space,Land size,Building size,Year Built,rent,rent date,agent,lat,lng
55 Kingston Avenue,West Perth,WA,6005,55 Kingston Avenue West Perth WA 6005,"$979,000",2020-07-01,House,3,1,1,549,154,1930-01-01,0,1900-01-01,not recorded,-31.93885,115.8467466
24/1331 Hay Street,West Perth,WA,6005,24/1331 Hay Street West Perth WA 6005,"$344,000",2020-07-01,Apartment,2,1,2,126,78,2006-01-01,$600pw,2013-11-01,not recorded,-31.9476952,115.8376889
25 Cowle Street,West Perth,WA,6005,25 Cowle Street West Perth WA 6005,"$880,000",2020-07-01,House,3,1,1,350,132,01/01/1896,0,1900-01-01,Claude Iaconi,-31.94022,115.85475
35 Victoria Street,West Perth,WA,6005,35 Victoria Street West Perth WA 6005,"$458,000",2020-07-01,Townhouse,2,2,2,150,98,1980-01-01,0,1900-01-01,not recorded,-31.9379005,115.8539209
35/33 Malcolm Street,West Perth,WA,6005,35/33 Malcolm Street West Perth WA 6005,"$537,500",2020-06-01,Apartment,2,2,2,122,76,2010-01-01,$550pw,2021-01-01,not recorded,-31.9534429,115.8473896
22/4 Delhi Street,West Perth,WA,6005,22/4 Delhi Street West Perth WA 6005,"$405,000",2020-06-01,Apartment,3,2,2,138,98,2006-01-01,$550pw,2019-05-01,not recorded,-31.9452984,115.8455682
16/11 Altona Street,West Perth,WA,6005,16/11 Altona Street West Perth WA 6005,"$380,000",2020-06-01,House,2,2,1,115,69,2004-01-01,$525pw,2020-05-01,not recorded,-31.9512996,115.8393988
81/59 Malcolm Street,West Perth,WA,6005,81/59 Malcolm Street West Perth WA 6005,"$285,000",2020-05-01,Apartment,2,1,1,83,71,1966-01-01,$380pw,2015-11-01,not recorded,-31.9538552,115.8462151
5/8 Prowse Street,West Perth,WA,6005,5/8 Prowse Street West Perth WA 6005,"$470,000",2020-05-01,Apartment,2,2,2,121,84,2008-01-01,$480pw,2019-05-01,not recorded,-31.9447579,115.8424638
61 Kingston Avenue,West Perth,WA,6005,61 Kingston Avenue West Perth WA 6005,"$540,000",2020-05-01,House,2,1,1,91,86,1935-01-01,0,1900-01-01,not recorded,-31.93878,115.84651
17/135 Carr Street,West Perth,WA,6005,17/135 Carr Street West Perth WA 6005,"$440,000",2020-05-01,Apartment,2,1,2,82,82,1981-01-01,$290pw,2006-10-01,not recorded,-31.9382674,115.8479019
5/19 Ventnor Avenue,West Perth,WA,6005,5/19 Ventnor Avenue West Perth WA 6005,"$485,000",2020-05-01,Apartment,3,2,1,138,108,1997-01-01,$490pw,2017-11-01,not recorded,-31.9499262,115.8376195
1605/659 Murray Street,West Perth,WA,6005,1605/659 Murray Street West Perth WA 6005,"$407,500",2020-04-01,Apartment,1,1,1,75,47,2018-01-01,$520pw,2020-05-01,Peter Wright,-31.9488032,115.845545
506/659 Murray Street,West Perth,WA,6005,506/659 Murray Street West Perth WA 6005,"$535,000",2020-04-01,Apartment,2,2,2,233,77,2018-01-01,$560pw,2019-05-01,not recorded,-31.9488032,115.845545
87/38 Kings Park Road,West Perth,WA,6005,87/38 Kings Park Road West Perth WA 6005,"$345,000",2020-04-01,Apartment,2,1,1,75,75,1967-01-01,$315pw,2019-05-01,not recorded,-31.9515853,115.8379893
21/2 Colin Street,West Perth,WA,6005,21/2 Colin Street West Perth WA 6005,"$363,000",2020-04-01,Apartment,2,2,1,100,73,2000-01-01,$410pw,2016-12-01,not recorded,-31.9522418,115.84097
11/132 Carr Street,West Perth,WA,6005,11/132 Carr Street West Perth WA 6005,"$435,000",2020-03-01,Apartment,2,1,1,66,72,1976-01-01,$200pw,2005-11-01,not recorded,-31.9374486,115.8481907
9/19 Ventnor Avenue,West Perth,WA,6005,9/19 Ventnor Avenue West Perth WA 6005,"$480,000",2020-03-01,Apartment,3,2,1,138,108,1997-01-01,$480pw,2020-02-01,not recorded,-31.9499262,115.8376195
31/34 Kings Park Road,West Perth,WA,6005,31/34 Kings Park Road West Perth WA 6005,"$350,000",2020-03-01,Apartment,1,1,1,80,53,2005-01-01,$360pw,2020-11-01,not recorded,-31.9517795,115.838625
7D/1303 Hay Street,West Perth,WA,6005,7D/1303 Hay Street West Perth WA 6005,"$421,500",2020-03-01,Apartment,2,1,1,100,69,2007-01-01,$380pw,2017-10-01,not recorded,-31.9481189,115.8391904
4A/1303 Hay Street,West Perth,WA,6005,4A/1303 Hay Street West Perth WA 6005,"$575,000",2020-03-01,Apartment,2,2,2,158,108,2007-01-01,$850pw,2008-07-01,not recorded,-31.9481189,115.8391904
1/1 Coolgardie Street,West Perth,WA,6005,1/1 Coolgardie Street West Perth WA 6005,"$480,000",2020-03-01,Apartment,2,2,2,87,87,2008-01-01,0,1900-01-01,not recorded,-31.9489778,115.8476939
20 Lawrence Avenue,West Perth,WA,6005,20 Lawrence Avenue West Perth WA 6005,"$675,000",2020-03-01,House,2,1,0,70,62,1915-01-01,0,1900-01-01,not recorded,-31.9452779,115.8425256
8/1 Delhi Street,West Perth,WA,6005,8/1 Delhi Street West Perth WA 6005,"$540,000",2020-03-01,Apartment,2,2,2,174,135,1997-01-01,$500pw,2020-03-01,not recorded,-31.9459106,115.8464057
6/863 Wellington Street,West Perth,WA,6005,6/863 Wellington Street West Perth WA 6005,"$325,000",2020-03-01,Apartment,2,2,1,110,70,2010-01-01,$420pw,2018-03-01,not recorded,-31.9477908,115.8466772
54/66 Cleaver Street,West Perth,WA,6005,54/66 Cleaver Street West Perth WA 6005,"$175,000",2020-03-01,Apartment,1,1,1,42,40,1970-01-01,$230pw,2018-02-01,not recorded,-31.9373671,115.8495655
6/35 Mount Street,West Perth,WA,6005,6/35 Mount Street West Perth WA 6005,"$700,000",2020-03-01,Apartment,2,2,2,147,89,2015-01-01,0,1900-01-01,not recorded,-31.9544036,115.8485488
7/1142 Hay Street,West Perth,WA,6005,7/1142 Hay Street West Perth WA 6005,"$255,000",2020-03-01,Apartment,1,1,1,78,58,2003-01-01,$330pw,2020-03-01,not recorded,-31.9494152,115.8449212
1210/659 Murray Street,West Perth,WA,6005,1210/659 Murray Street West Perth WA 6005,"$490,000",2020-02-01,Apartment,2,2,1,103,70,2018-01-01,0,1900-01-01,not recorded,-31.9488032,115.845545
3F/1303 Hay Street,West Perth,WA,6005,3F/1303 Hay Street West Perth WA 6005,"$352,000",2020-02-01,Apartment,1,1,1,96,64,2007-01-01,$420pw,2018-01-01,not recorded,-31.9481189,115.8391904
1/47 Mount Street,West Perth,WA,6005,1/47 Mount Street West Perth WA 6005,"$1,800,000",2020-02-01,Apartment,3,2,3,295,183,2002-01-01,0,1900-01-01,not recorded,-31.9547548,115.8474974
5/18 Bellevue Terrace,West Perth,WA,6005,5/18 Bellevue Terrace West Perth WA 6005,"$2,000,000",2020-02-01,Apartment,3,2,2,315,139,2012-01-01,$1200pw,2020-09-01,not recorded,-31.9553815,115.8452909
1310/659 Murray Street,West Perth,WA,6005,1310/659 Murray Street West Perth WA 6005,"$535,000",2020-01-01,Apartment,2,2,1,105,70,2018-01-01,$600pw,2021-01-01,not recorded,-31.9488032,115.845545
14/34 Kings Park Road,West Perth,WA,6005,14/34 Kings Park Road West Perth WA 6005,"$389,000",2020-01-01,Apartment,1,1,1,102,75,2005-01-01,0,1900-01-01,not recorded,-31.9517795,115.838625
1108/659 Murray Street,West Perth,WA,6005,1108/659 Murray Street West Perth WA 6005,"$490,000",2020-01-01,Apartment,2,2,1,102,70,2018-01-01,0,1900-01-01,not recorded,-31.9488032,115.845545
9/111 Colin Street,West Perth,WA,6005,9/111 Colin Street West Perth WA 6005,"$340,000",2020-01-01,Apartment,1,1,1,104,58,2009-01-01,0,1900-01-01,not recorded,-31.9460068,115.8430727
12/111 Colin Street,West Perth,WA,6005,12/111 Colin Street West Perth WA 6005,"$510,000",2020-01-01,Apartment,2,2,1,122,82,2009-01-01,0,1900-01-01,not recorded,-31.9460068,115.8430727
1410/659 Murray Street,West Perth,WA,6005,1410/659 Murray Street West Perth WA 6005,"$505,000",2019-12-01,Apartment,2,2,1,104,70,2018-01-01,0,1900-01-01,not recorded,-31.9488032,115.845545
86/9 Delhi Street,West Perth,WA,6005,86/9 Delhi Street West Perth WA 6005,"$525,000",2019-12-01,Apartment,3,2,2,151,100,2004-01-01,$545pw,2018-06-01,not recorded,-31.9465268,115.8460061
126/1178 Hay Street,West Perth,WA,6005,126/1178 Hay Street West Perth WA 6005,"$422,500",2019-12-01,Apartment,2,1,1,131,65,2011-01-01,$450pw,2018-02-01,not recorded,-31.9487453,115.8438121
42/9 Delhi Street,West Perth,WA,6005,42/9 Delhi Street West Perth WA 6005,"$555,000",2019-12-01,Apartment,3,2,2,147,101,2004-01-01,$550pw,2021-02-01,not recorded,-31.9465268,115.8460061
49 Victoria Street,West Perth,WA,6005,49 Victoria Street West Perth WA 6005,"$700,000",2019-12-01,House,3,1,2,232,110,1998-01-01,$530pw,2016-08-01,not recorded,-31.9374209,115.8542212
1304/659 Murray Street,West Perth,WA,6005,1304/659 Murray Street West Perth WA 6005,"$380,000",2019-12-01,Apartment,1,1,1,82,47,2018-01-01,$525pw,2019-12-01,not recorded,-31.9488032,115.845545
6/26 Florence Street,West Perth,WA,6005,6/26 Florence Street West Perth WA 6005,"$482,500",2019-12-01,Unit,3,1,2,187,107,1985-01-01,$400pw,2019-07-01,not recorded,-31.93773,115.85097
8 Hammond Street,West Perth,WA,6005,8 Hammond Street West Perth WA 6005,"$750,000",2019-11-01,House,3,2,1,324,128,1920-01-01,$320pw,2005-10-01,not recorded,-31.9370817,115.8518298
37 Carr Street,West Perth,WA,6005,37 Carr Street West Perth WA 6005,"$528,300",2019-11-01,House,2,1,3,225,94,1910-01-01,$350pw,2019-09-01,not recorded,-31.94056,115.85304
11/2 Mayfair Street,West Perth,WA,6005,11/2 Mayfair Street West Perth WA 6005,"$265,000",2019-11-01,Apartment,1,1,1,78,56,2001-01-01,$350pw,2020-01-01,not recorded,-31.94858,115.84352
63 Kingston Avenue,West Perth,WA,6005,63 Kingston Avenue West Perth WA 6005,"$695,000",2019-11-01,House,2,1,1,999,89,1935-01-01,0,1900-01-01,not recorded,-31.93878,115.84651
10/149 Carr Street,West Perth,WA,6005,10/149 Carr Street West Perth WA 6005,"$550,000",2019-11-01,Townhouse,3,1,1,118,118,1994-01-01,0,1900-01-01,not recorded,-31.9380314,115.8471313
82/1178 Hay Street,West Perth,WA,6005,82/1178 Hay Street West Perth WA 6005,"$435,000",2019-11-01,Unit,2,1,2,105,55,2011-01-01,$400pw,2019-05-01,not recorded,-31.9487453,115.8438121
107/1178 Hay Street,West Perth,WA,6005,107/1178 Hay Street West Perth WA 6005,"$445,000",2019-11-01,Apartment,2,2,1,114,71,2011-01-01,$520pw,2015-04-01,not recorded,-31.9487453,115.8438121
15/38 Kings Park Road,West Perth,WA,6005,15/38 Kings Park Road West Perth WA 6005,"$330,000",2019-11-01,Unit,2,1,1,75,75,1967-01-01,$320pw,2018-06-01,not recorded,-31.9515853,115.8379893
73/48 Mount Street,West Perth,WA,6005,73/48 Mount Street West Perth WA 6005,"$445,000",2019-10-01,Apartment,2,1,1,105,68,1968-01-01,$400pw,2020-09-01,not recorded,-31.9538247,115.8469643
6/24 Cliff Street,West Perth,WA,6005,6/24 Cliff Street West Perth WA 6005,"$1,075,000",2019-10-01,Apartment,3,2,3,169,158,1982-01-01,$1400pw,2011-07-01,William Porteous Properties International Pty Ltd ,-31.9541133,115.845314
127 Carr Street,West Perth,WA,6005,127 Carr Street West Perth WA 6005,"$678,000",2019-10-01,House,2,1,0,216,108,1900-01-01,0,1900-01-01,not recorded,-31.9386237,115.8485488
35 Carr Street,West Perth,WA,6005,35 Carr Street West Perth WA 6005,"$500,000",2019-10-01,House,2,1,3,225,80,1910-01-01,$350pw,2019-11-01,Marie du Puy,-31.9405565,115.8531353
7/111 Colin Street,West Perth,WA,6005,7/111 Colin Street West Perth WA 6005,"$505,000",2019-10-01,Apartment,2,2,1,122,82,2010-01-01,0,1900-01-01,Mack Hall Real Estate - Claremont,-31.9460068,115.8430727
28/36 Kings Park Road,West Perth,WA,6005,28/36 Kings Park Road West Perth WA 6005,"$510,000",2019-10-01,Apartment,2,2,1,128,84,2005-01-01,$550pw,2015-03-01,not recorded,-31.9517795,115.838625
50/147 Charles Street,West Perth,WA,6005,50/147 Charles Street West Perth WA 6005,"$171,000",2019-09-01,Unit,1,1,1,49,49,1978-01-01,0,1900-01-01,not recorded,-31.9387171,115.8517374
32/9 Delhi Street,West Perth,WA,6005,32/9 Delhi Street West Perth WA 6005,"$510,000",2019-09-01,Apartment,3,2,2,154,98,2004-01-01,$700pw,2015-04-01,Mack Hall Real Estate - Claremont,-31.9465268,115.8460061
18/66 Cleaver Street,West Perth,WA,6005,18/66 Cleaver Street West Perth WA 6005,"$171,000",2019-09-01,Apartment,1,1,1,42,40,1970-01-01,$225pw,2016-12-01,Edison Property Residential,-31.9373671,115.8495655
25/1331 Hay Street,West Perth,WA,6005,25/1331 Hay Street West Perth WA 6005,"$650,000",2019-09-01,Apartment,2,2,2,193,102,2006-01-01,$800pw,2012-08-01,not recorded,-31.9476952,115.8376889
E1/161 Colin Street,West Perth,WA,6005,E1/161 Colin Street West Perth WA 6005,"$510,000",2019-09-01,Apartment,2,2,1,198,101,1998-01-01,$470pw,2019-09-01,The Property Exchange - Subiaco,-31.9447,115.84301
809/659 Murray Street,West Perth,WA,6005,809/659 Murray Street West Perth WA 6005,"$375,000",2019-09-01,Apartment,1,1,1,80,48,2018-01-01,0,1900-01-01,Realestate 88 East Perth - EAST PERTH,-31.9488032,115.845545
2/32 Outram Street,West Perth,WA,6005,2/32 Outram Street West Perth WA 6005,"$315,000",2019-09-01,Apartment,1,1,1,96,67,2004-01-01,0,1900-01-01,not recorded,-31.9497985,115.839445
69/34 Kings Park Road,West Perth,WA,6005,69/34 Kings Park Road West Perth WA 6005,"$700,000",2019-09-01,Apartment,3,2,2,159,109,2005-01-01,0,1900-01-01,Airey Real Estate,-31.9517795,115.838625
70/141 Fitzgerald Street,West Perth,WA,6005,70/141 Fitzgerald Street West Perth WA 6005,"$370,000",2019-09-01,Apartment,3,2,1,117,87,1998-01-01,$380pw,2018-03-01,Mack Hall Real Estate - Claremont,-31.9419184,115.8547758
25/875 Wellington Street,West Perth,WA,6005,25/875 Wellington Street West Perth WA 6005,"$120,000",2019-09-01,Apartment,1,1,0,34,34,1985-01-01,0,1900-01-01,not recorded,-31.947954,115.8463075
70 Carr Street,West Perth,WA,6005,70 Carr Street West Perth WA 6005,"$660,000",2019-09-01,House,3,1,3,382,119,1935-01-01,0,1900-01-01,not recorded,-31.9393875,115.8513215
8/146 Carr Street,West Perth,WA,6005,8/146 Carr Street West Perth WA 6005,"$305,000",2019-08-01,Unit,3,1,1,101,79,1995-01-01,$350pw,2019-03-01,Xceed Coastal - North,-31.9373336,115.8476246
31/16 Kings Park Road,West Perth,WA,6005,31/16 Kings Park Road West Perth WA 6005,"$560,000",2019-08-01,Apartment,3,2,2,145,100,2000-01-01,0,1900-01-01,Peard Real Estate,-31.9525,115.84073
511/659 Murray Street,West Perth,WA,6005,511/659 Murray Street West Perth WA 6005,"$535,000",2019-08-01,Apartment,2,2,1,137,75,2018-01-01,0,1900-01-01,Real Estate 88,-31.9488032,115.845545
1008/659 Murray Street,West Perth,WA,6005,1008/659 Murray Street West Perth WA 6005,"$500,000",2019-08-01,Apartment,2,2,1,102,70,2017-01-01,$490pw,2019-09-01,Peter Wright,-31.9488032,115.845545
1603/659 Murray Street,West Perth,WA,6005,1603/659 Murray Street West Perth WA 6005,"$405,000",2019-07-01,Apartment,1,1,1,83,47,2017-01-01,0,1900-01-01,Realestate 88 East Perth - EAST PERTH,-31.9488032,115.845545
5/37 Cleaver Street,West Perth,WA,6005,5/37 Cleaver Street West Perth WA 6005,"$470,000",2019-07-01,Townhouse,3,1,2,187,120,1994-01-01,$470pw,2019-11-01,Avenue One Property Group - Perth,-31.9392305,115.8487106
10/2 Colin Street,West Perth,WA,6005,10/2 Colin Street West Perth WA 6005,"$400,000",2019-07-01,Apartment,2,2,1,99,73,1990-01-01,$450pw,2015-10-01,Mack Hall Real Estate - Claremont,-31.9522418,115.84097
73/4 Delhi Street,West Perth,WA,6005,73/4 Delhi Street West Perth WA 6005,"$320,000",2019-07-01,Apartment,1,1,1,78,54,2006-01-01,$420pw,2018-11-01,Realestate 88 East Perth - EAST PERTH,-31.9452984,115.8455682
27/105 Colin Street,West Perth,WA,6005,27/105 Colin Street West Perth WA 6005,"$415,000",2019-07-01,Apartment,2,2,1,114,88,2001-01-01,0,1900-01-01,Mack Hall Real Estate - Claremont,-31.9465842,115.842703
49/48 Havelock Street,West Perth,WA,6005,49/48 Havelock Street West Perth WA 6005,"$420,000",2019-06-01,Apartment,2,2,1,105,82,2003-01-01,$475pw,2019-11-01,Ray White - Dalkeith | Claremont,-31.9499926,115.8445515
19/141 Fitzgerald Street,West Perth,WA,6005,19/141 Fitzgerald Street West Perth WA 6005,"$398,000",2019-06-01,Apartment,3,2,1,128,87,1998-01-01,$445pw,2018-03-01,Realestate 88 Inner City,-31.9419184,115.8547758
111/128 Carr Street,West Perth,WA,6005,111/128 Carr Street West Perth WA 6005,"$169,000",2019-06-01,Unit,1,1,1,44,44,1968-01-01,$255pw,2020-02-01,Sell Lease Property - PERTH,-31.9378447,115.8482803
51/15-19 Carr Street,West Perth,WA,6005,51/15-19 Carr Street West Perth WA 6005,"$452,500",2019-06-01,Apartment,2,2,1,150,85,2007-01-01,$500pw,2010-03-01,Realestate 88 East Perth - EAST PERTH,-31.9407246,115.8540108
2/2 Outram Street,West Perth,WA,6005,2/2 Outram Street West Perth WA 6005,"$410,000",2019-06-01,Apartment,2,2,1,139,79,2001-01-01,$380pw,2019-02-01,Central Estate Agents - Subiaco,-31.95146,115.83875
11/1020 Wellington Street,West Perth,WA,6005,11/1020 Wellington Street West Perth WA 6005,"$405,000",2019-06-01,Apartment,2,2,1,132,100,2003-01-01,$500pw,2015-06-01,Growth Realty - Subiaco,-31.9454255,115.8405079
11/7 Delhi Street,West Perth,WA,6005,11/7 Delhi Street West Perth WA 6005,"$410,000",2019-06-01,Apartment,3,2,1,128,97,2002-01-01,$495pw,2018-03-01,Jones Ballard Property Group - Como,-31.9469085,115.8463538
2/11 Altona Street,West Perth,WA,6005,2/11 Altona Street West Perth WA 6005,"$1,000,000",2019-06-01,Apartment,3,3,2,168,101,2004-01-01,$750pw,2017-05-01,not recorded,-31.9512996,115.8393988
72/48 MOUNT Street,West Perth,WA,6005,72/48 MOUNT Street West Perth WA 6005,"$480,000",2019-06-01,Apartment,2,1,1,101,68,1968-01-01,0,1900-01-01,Realestate 88 East Perth - EAST PERTH,-31.9538247,115.8469643
6/59 Mount Street,West Perth,WA,6005,6/59 Mount Street West Perth WA 6005,"$1,700,000",2019-05-01,Apartment,3,2,3,193,200,1983-01-01,0,1900-01-01,not recorded,-31.9549641,115.846765
388 Newcastle Street,West Perth,WA,6005,388 Newcastle Street West Perth WA 6005,"$388,000",2019-05-01,Apartment,2,1,1,47,94,1960-01-01,0,1900-01-01,Realestate 88 Inner City,-31.9428606,115.8541092
17/37 Florence Street,West Perth,WA,6005,17/37 Florence Street West Perth WA 6005,"$380,000",2019-05-01,Unit,2,1,1,64,67,1982-01-01,$295pw,2017-09-01,Property Now - LOGAN RESERVE,-31.9375872,115.8501656
1002/659 Murray Street,West Perth,WA,6005,1002/659 Murray Street West Perth WA 6005,"$360,000",2019-05-01,Apartment,1,1,1,75,47,2018-01-01,0,1900-01-01,Realestate 88 East Perth,-31.9488032,115.845545
1510/659 Murray Street,West Perth,WA,6005,1510/659 Murray Street West Perth WA 6005,"$540,000",2019-05-01,Apartment,2,2,1,102,70,2017-01-01,$620pw,2019-06-01,Realestate 88 East Perth - EAST PERTH,-31.9488032,115.845545
68/38 Kings Park Road,West Perth,WA,6005,68/38 Kings Park Road West Perth WA 6005,"$350,000",2019-05-01,Apartment,2,1,1,75,75,1967-01-01,0,1900-01-01,Mack Hall Real Estate - Claremont,-31.9515853,115.8379893
23/1331 Hay Street,West Perth,WA,6005,23/1331 Hay Street West Perth WA 6005,"$300,000",2019-05-01,Apartment,1,1,1,725,53,2006-01-01,$350pw,2018-10-01,LJ Hooker City Residential -,-31.9476952,115.8376889
77/139-141 Fitzgerald Street,West Perth,WA,6005,77/139-141 Fitzgerald Street West Perth WA 6005,"$300,000",2019-04-01,Apartment,2,1,1,98,,1998-01-01,$480pw,2015-01-01,OEIJ Property - Perth,-31.9415919,115.854492
1702/659 Murray Street,West Perth,WA,6005,1702/659 Murray Street West Perth WA 6005,"$380,000",2019-04-01,Apartment,1,1,1,75,47,2018-01-01,0,1900-01-01,Realestate 88 East Perth - EAST PERTH,-31.9488032,115.845545
1111/659 Murray Street,West Perth,WA,6005,1111/659 Murray Street West Perth WA 6005,"$530,000",2019-04-01,Apartment,2,2,1,113,74,2018-01-01,0,1900-01-01,Realestate 88 East Perth,-31.9488032,115.845545
36/147 Charles Street,West Perth,WA,6005,36/147 Charles Street West Perth WA 6005,"$220,000",2019-04-01,Apartment,2,1,1,67,67,1978-01-01,$260pw,2017-08-01,Jones Ballard Property Group - Como,-31.9387171,115.8517374
12 Janet Street,West Perth,WA,6005,12 Janet Street West Perth WA 6005,"$980,000",2019-04-01,House,4,2,2,316,262,2010-01-01,$820pw,2020-02-01,Bexleys Real Estate - Wembley,-31.9378147,115.8515064
1403/659 Murray Street,West Perth,WA,6005,1403/659 Murray Street West Perth WA 6005,"$400,000",2019-04-01,Apartment,1,1,1,88,47,2017-01-01,0,1900-01-01,Realestate 88 East Perth - EAST PERTH,-31.9488032,115.845545
9/4 Delhi Street,West Perth,WA,6005,9/4 Delhi Street West Perth WA 6005,"$385,000",2019-04-01,Apartment,2,2,1,131,77,2006-01-01,$480pw,2017-12-01,Ray White City Residential (Perth),-31.9452984,115.8455682
12/17 Emerald Terrace,West Perth,WA,6005,12/17 Emerald Terrace West Perth WA 6005,"$425,000",2019-04-01,Apartment,2,1,1,113,85,1994-01-01,0,1900-01-01,Avenue One Property Group - Perth,-31.9497431,115.8426754
1301/659 Murray Street,West Perth,WA,6005,1301/659 Murray Street West Perth WA 6005,"$525,000",2019-04-01,Apartment,2,2,1,113,79,2018-01-01,0,1900-01-01,Realestate 88 East Perth,-31.9488032,115.845545
12/2 Outram Street,West Perth,WA,6005,12/2 Outram Street West Perth WA 6005,"$385,000",2019-03-01,Apartment,2,2,1,99,79,2001-01-01,$380pw,2018-07-01,not recorded,-31.95146,115.83875
11/45 Malcolm Street,West Perth,WA,6005,11/45 Malcolm Street West Perth WA 6005,"$180,000",2019-03-01,Apartment,0,1,1,33,33,1945-01-01,$250pw,2018-02-01,not recorded,-31.9534112,115.8469814
76/1178 Hay Street,West Perth,WA,6005,76/1178 Hay Street West Perth WA 6005,"$440,000",2019-03-01,Apartment,2,1,2,106,57,2011-01-01,$450pw,2016-09-01,not recorded,-31.9487453,115.8438121
11/17 Emerald Terrace,West Perth,WA,6005,11/17 Emerald Terrace West Perth WA 6005,"$430,000",2019-03-01,Apartment,2,1,1,106,81,1994-01-01,0,1900-01-01,not recorded,-31.9497431,115.8426754
1902/659 Murray Street,West Perth,WA,6005,1902/659 Murray Street West Perth WA 6005,"$390,000",2019-03-01,Apartment,1,1,1,75,47,2017-01-01,$500pw,2021-03-01,Realestate 88 East Perth,-31.9488032,115.845545
24/2 Mayfair Street,West Perth,WA,6005,24/2 Mayfair Street West Perth WA 6005,"$410,000",2019-03-01,Apartment,2,2,1,105,84,2011-01-01,$440pw,2019-01-01,Realestate 88 Inner City,-31.94858,115.84352
2/191 Vincent Street,West Perth,WA,6005,2/191 Vincent Street West Perth WA 6005,"$400,000",2019-03-01,Townhouse,3,2,1,206,120,1992-01-01,0,1900-01-01,LJ Hooker City Residential -,-31.9367645,115.8555729
7/12 Bellevue Terrace,West Perth,WA,6005,7/12 Bellevue Terrace West Perth WA 6005,"$6,250,000",2019-03-01,Apartment,4,4,4,503,296,2003-01-01,$2500pw,2016-07-01,not recorded,-31.9560699,115.8452678
3/45 Malcolm Street,West Perth,WA,6005,3/45 Malcolm Street West Perth WA 6005,"$175,000",2019-02-01,Unit,1,1,1,37,37,1945-01-01,$250pw,2019-09-01,KPR Perth,-31.9534112,115.8469814
74/141 Fitzgerald Street,West Perth,WA,6005,74/141 Fitzgerald Street West Perth WA 6005,"$393,000",2019-02-01,Apartment,3,2,1,115,87,1998-01-01,$550pw,2016-05-01,Mack Hall Real Estate - Claremont,-31.9419184,115.8547758
2006/659 Murray Street,West Perth,WA,6005,2006/659 Murray Street West Perth WA 6005,"$620,000",2019-02-01,Apartment,2,2,2,129,77,2018-01-01,0,1900-01-01,Realestate 88 East Perth,-31.9488032,115.845545
11/71 Mount Street,West Perth,WA,6005,11/71 Mount Street West Perth WA 6005,"$670,000",2019-02-01,Apartment,2,1,2,129,95,1966-01-01,$695pw,2016-12-01,William Porteous Properties International Pty Ltd ,-31.9556682,115.8455913
22 Kingston Avenue,West Perth,WA,6005,22 Kingston Avenue West Perth WA 6005,"$802,500",2019-02-01,House,4,2,2,397,232,2020-01-01,0,1900-01-01,not recorded,-31.9387708,115.8478808
28/5 Delhi Street,West Perth,WA,6005,28/5 Delhi Street West Perth WA 6005,"$490,000",2019-02-01,Apartment,3,2,1,124,97,2001-01-01,$550pw,2021-03-01,Realestate 88 Inner City,-31.94625,115.84659
806/659 Murray Street,West Perth,WA,6005,806/659 Murray Street West Perth WA 6005,"$540,000",2019-02-01,Apartment,2,2,1,116,77,2018-01-01,0,1900-01-01,Realestate 88 East Perth,-31.9488032,115.845545
1508/659 Murray Street,West Perth,WA,6005,1508/659 Murray Street West Perth WA 6005,"$540,000",2019-02-01,Apartment,2,2,1,102,72,2018-01-01,$625pw,2020-07-01,Realestate 88 East Perth,-31.9488032,115.845545
1110/659 Murray Street,West Perth,WA,6005,1110/659 Murray Street West Perth WA 6005,"$502,000",2019-02-01,Apartment,2,2,1,102,70,2018-01-01,$530pw,2020-09-01,Realestate 88 East Perth,-31.9488032,115.845545
4 Florence Street,West Perth,WA,6005,4 Florence Street West Perth WA 6005,"$1,265,000",2019-02-01,House,4,3,2,200,215,2016-01-01,0,1900-01-01,not recorded,-31.939027,115.850861
402/18 Rheola Street,West Perth,WA,6005,402/18 Rheola Street West Perth WA 6005,"$390,000",2019-01-01,Apartment,2,2,1,101,72,2005-01-01,$900pw,2015-03-01,not recorded,-31.94962,115.83511
1/26 Carr Street,West Perth,WA,6005,1/26 Carr Street West Perth WA 6005,"$405,000",2019-01-01,House,1,1,1,122,74,2008-01-01,$375pw,2018-03-01,ACTON Dalkeith,-31.9373352,115.8482697
18/1 Douro Place,West Perth,WA,6005,18/1 Douro Place West Perth WA 6005,"$535,000",2019-01-01,Apartment,2,2,2,124,75,2010-01-01,$550pw,2017-07-01,Mack Hall Real Estate - Claremont,-31.9454139,115.8413431
47/227 Vincent Street,West Perth,WA,6005,47/227 Vincent Street West Perth WA 6005,"$159,000",2019-01-01,Apartment,1,1,1,47,47,1968-01-01,0,1900-01-01,KPR Perth,-31.9366105,115.8484547
1404/659 Murray Street,West Perth,WA,6005,1404/659 Murray Street West Perth WA 6005,"$392,500",2019-01-01,Apartment,1,1,1,82,47,2018-01-01,0,1900-01-01,Realestate 88 East Perth,-31.9488032,115.845545
118 Carr Street,West Perth,WA,6005,118 Carr Street West Perth WA 6005,"$660,000",2019-01-01,House,2,1,3,180,72,1920-01-01,$450pw,2020-07-01,HERE Property - Leederville,-31.9382435,115.8488435
