address,suburb,state,postcode,full_address,price,sold date,type,bedrooms,bathrooms,car space,Land size,Building size,Year Built,rent,rent date,agent,lat,lng
2502/237 Adelaide Terrace,Perth,WA,6000,2502/237 Adelaide Terrace Perth WA 6000,"$1,410,000",2019-12-01,Apartment,3,2,2,266,186,2010-01-01,$950pw,2019-09-01,not recorded,-31.9584671,115.8667534
26/14 Money Street,Perth,WA,6000,26/14 Money Street Perth WA 6000,"$815,000",2021-06-01,Apartment,3,2,1,90,131,2010-01-01,$600pw,2010-05-01,not recorded,-31.9460491,115.8628039
26/69 Milligan Street,Perth,WA,6000,26/69 Milligan Street Perth WA 6000,"$405,000",2020-04-01,Apartment,2,2,1,121,79,2009-01-01,$385pw,2017-05-01,not recorded,-31.9498149,115.8522226
27 Lane Street,Perth,WA,6000,27 Lane Street Perth WA 6000,"$615,000",2020-04-01,House,2,1,0,378,79,1918-01-01,0,1900-01-01,not recorded,-31.9420538,115.864526
27/132 Terrace Road,Perth,WA,6000,27/132 Terrace Road Perth WA 6000,"$780,000",2020-10-01,Apartment,3,2,2,182,110,2007-01-01,$650pw,2020-08-01,Peter Wright,-31.959182,115.8655845
2701/237 Adelaide Terrace,Perth,WA,6000,2701/237 Adelaide Terrace Perth WA 6000,"$2,700,000",2021-06-01,Apartment,4,5,2,509,351,2010-01-01,$4000pw,2013-08-01,not recorded,-31.9584671,115.8667534
28 Myrtle Street,Perth,WA,6000,28 Myrtle Street Perth WA 6000,"$805,000",2020-10-01,House,2,1,3,602,115,1982-01-01,$550pw,2016-05-01,not recorded,-31.93924,115.85813
28/152 Fitzgerald Street,Perth,WA,6000,28/152 Fitzgerald Street Perth WA 6000,"$387,500",2020-11-01,Apartment,2,1,1,93,61,2016-01-01,0,1900-01-01,not recorded,-31.94196,115.8553
28/255 Adelaide Terrace,Perth,WA,6000,28/255 Adelaide Terrace Perth WA 6000,"$460,000",2021-04-01,Apartment,2,2,1,116,90,2002-01-01,$450pw,2019-06-01,not recorded,-31.958413,115.8658558
28/369 Hay Street,Perth,WA,6000,28/369 Hay Street Perth WA 6000,"$410,000",2020-10-01,Apartment,2,2,1,111,78,2009-01-01,0,1900-01-01,not recorded,-31.9574465,115.867509
2801/237 Adelaide Terrace,Perth,WA,6000,2801/237 Adelaide Terrace Perth WA 6000,"$2,650,000",2021-05-01,Apartment,4,5,4,531,351,2010-01-01,0,1900-01-01,not recorded,-31.9584671,115.8667534
2816/380 Murray Street,Perth,WA,6000,2816/380 Murray Street Perth WA 6000,"$900,000",2020-11-01,Apartment,3,2,0,144,88,2020-01-01,0,1900-01-01,not recorded,-31.9511862,115.8542076
29/101 Murray Street,Perth,WA,6000,29/101 Murray Street Perth WA 6000,"$620,000",2020-06-01,Apartment,3,2,2,164,128,2011-01-01,0,1900-01-01,Peter Wright,-31.9542262,115.8620192
29/76 Newcastle Street,Perth,WA,6000,29/76 Newcastle Street Perth WA 6000,"$285,000",2020-03-01,Apartment,1,1,1,83,52,2007-01-01,$320pw,2018-06-01,not recorded,-31.9483716,115.8660856
2912/380 Murray Street,Perth,WA,6000,2912/380 Murray Street Perth WA 6000,"$880,000",2020-10-01,Apartment,3,2,2,147,88,2020-01-01,$895pw,2021-01-01,not recorded,-31.9511862,115.8542076
2916/380 Murray Street,Perth,WA,6000,2916/380 Murray Street Perth WA 6000,"$910,000",2020-10-01,Apartment,3,2,2,147,88,2020-01-01,$895pw,2021-01-01,not recorded,-31.9511862,115.8542076
2a Randell Street,Perth,WA,6000,2a Randell Street Perth WA 6000,"$775,000",2020-07-01,House,4,3,3,760,321,1996-01-01,0,1900-01-01,not recorded,-31.9400314,115.8590018
2A/811 HAY STREET,Perth,WA,6000,2A/811 HAY STREET Perth WA 6000,"$240,000",2019-11-01,Apartment,1,1,0,60,54,2001-01-01,$300pw,2018-08-01,not recorded,-31.9531058,115.8553788
3 Brookman Street,Perth,WA,6000,3 Brookman Street Perth WA 6000,"$895,000",2020-12-01,House,4,1,1,301,135,1920-01-01,0,1900-01-01,not recorded,-31.9444071,115.8604936
3/122 Terrace Road,Perth,WA,6000,3/122 Terrace Road Perth WA 6000,"$205,000",2019-11-01,Apartment,1,1,1,36,34,1961-01-01,$200pw,2019-03-01,not recorded,-31.9595615,115.8667094
3/207 Bulwer Street,Perth,WA,6000,3/207 Bulwer Street Perth WA 6000,"$381,000",2021-01-01,Apartment,2,1,1,113,78,2004-01-01,$410pw,2016-12-01,Michelle Ralph,-31.9407562,115.862291
3/269 Stirling Street,Perth,WA,6000,3/269 Stirling Street Perth WA 6000,"$329,000",2021-01-01,Apartment,1,1,1,459,47,1937-01-01,$300pw,2018-09-01,Carlos Lehn,-31.9436555,115.8676798
3/45-47 Stuart Street,Perth,WA,6000,3/45-47 Stuart Street Perth WA 6000,"$960,000",2021-01-01,Unit,3,2,2,251,140,2008-01-01,$850pw,2019-05-01,Brendon Habak,-31.9421086,115.855896
3/478 William Street,Perth,WA,6000,3/478 William Street Perth WA 6000,"$485,000",2020-11-01,Apartment,3,2,2,169,119,2008-01-01,$520pw,2018-08-01,not recorded,-31.94126,115.8638444
30 Randell Street,Perth,WA,6000,30 Randell Street Perth WA 6000,"$715,000",2020-04-01,House,2,1,0,291,87,1955-01-01,0,1900-01-01,not recorded,-31.939615,115.8580336
30/69 Milligan Street,Perth,WA,6000,30/69 Milligan Street Perth WA 6000,"$445,000",2021-06-01,Apartment,2,2,1,105,78,2009-01-01,$450pw,2018-05-01,Josh Roberts,-31.9498149,115.8522226
30/918 Hay Street,Perth,WA,6000,30/918 Hay Street Perth WA 6000,"$465,000",2021-05-01,Apartment,2,2,1,145,145,2002-01-01,0,1900-01-01,Brendon Habak,-31.9517111,115.8523976
32 Wade Street,Perth,WA,6000,32 Wade Street Perth WA 6000,"$710,000",2020-01-01,House,3,1,1,304,124,1935-01-01,0,1900-01-01,not recorded,-31.9420179,115.8641679
32/418 Murray Street,Perth,WA,6000,32/418 Murray Street Perth WA 6000,"$325,000",2021-07-01,Apartment,2,1,1,100,70,2005-01-01,0,1900-01-01,not recorded,-31.9508929,115.8533099
33/280 LORD Street,Perth,WA,6000,33/280 LORD Street Perth WA 6000,"$397,000",2019-11-01,Apartment,2,2,2,125,74,2015-01-01,$490pw,2019-01-01,not recorded,-31.9443085,115.8735251
33/369 Hay Street,Perth,WA,6000,33/369 Hay Street Perth WA 6000,"$500,000",2020-11-01,Unit,3,2,2,158,99,2009-01-01,$530pw,2021-03-01,not recorded,-31.9574465,115.867509
33/375 Hay Street,Perth,WA,6000,33/375 Hay Street Perth WA 6000,"$370,000",2020-01-01,Apartment,2,2,1,110,73,2008-01-01,$480pw,2016-04-01,not recorded,-31.9571145,115.8670717
33/67 Brewer Street,Perth,WA,6000,33/67 Brewer Street Perth WA 6000,"$425,000",2020-08-01,Apartment,2,2,1,112,112,2016-01-01,$410pw,2018-09-01,not recorded,-31.94627,115.8677
34/124 Terrace Road,Perth,WA,6000,34/124 Terrace Road Perth WA 6000,"$190,000",2020-02-01,Unit,1,1,0,35,33,1960-01-01,$195pw,2019-10-01,not recorded,-31.9594428,115.866608
35 Windsor Street,Perth,WA,6000,35 Windsor Street Perth WA 6000,"$1,350,000",2020-01-01,House,4,1,3,1114,179,1930-01-01,0,1900-01-01,not recorded,-31.9442259,115.8743799
35/152 Fitzgerald Street,Perth,WA,6000,35/152 Fitzgerald Street Perth WA 6000,"$420,000",2020-01-01,Apartment,2,2,1,124,85,2016-01-01,$430pw,2017-11-01,not recorded,-31.94196,115.8553
35/229 Adelaide Terrace,Perth,WA,6000,35/229 Adelaide Terrace Perth WA 6000,"$555,000",2019-11-01,Apartment,2,2,2,149,95,2008-01-01,$495pw,2019-11-01,not recorded,-31.9587233,115.8674744
36/10 Pendal Lane,Perth,WA,6000,36/10 Pendal Lane Perth WA 6000,"$480,000",2021-05-01,Apartment,2,2,2,96,90,2003-01-01,0,1900-01-01,not recorded,-31.9432751,115.8560119
37/250 Beaufort Street,Perth,WA,6000,37/250 Beaufort Street Perth WA 6000,"$290,000",2020-10-01,Apartment,1,1,1,78,52,2005-01-01,$320pw,2019-06-01,not recorded,-31.9452003,115.8655478
37/65 Palmerston Street,Perth,WA,6000,37/65 Palmerston Street Perth WA 6000,"$315,000",2021-02-01,Apartment,1,1,1,62,53,2000-01-01,$300pw,2018-08-01,Chris O'Brien,-31.9431166,115.8571209
39/120-122 Lake Street,Perth,WA,6000,39/120-122 Lake Street Perth WA 6000,"$330,000",2020-10-01,Apartment,2,1,1,101,76,1994-01-01,0,1900-01-01,not recorded,-31.9447634,115.8592993
39/128 Mounts Bay Road,Perth,WA,6000,39/128 Mounts Bay Road Perth WA 6000,"$516,000",2021-07-01,Apartment,3,2,2,157,114,2001-01-01,0,1900-01-01,David Airey,-31.9561591,115.8470469
392 Beaufort Street,Perth,WA,6000,392 Beaufort Street Perth WA 6000,"$1,000,000",2021-05-01,House,3,2,5,385,,1920-01-01,0,1900-01-01,Ray Cafini,-31.9416073,115.867957
4/168 Mounts Bay Road Perth,Perth,WA,6000,4/168 Mounts Bay Road Perth Perth WA 6000,"$920,000",2021-02-01,Apartment,3,3,2,210,210,1982-01-01,0,1900-01-01,Carmen Tutor,-31.9595856,115.8453833
4/418-428 Murray Street,Perth,WA,6000,4/418-428 Murray Street Perth WA 6000,"$320,000",2020-05-01,Apartment,2,1,1,124,72,2005-01-01,$395pw,2018-10-01,not recorded,-31.9507302,115.8533964
4/54 Cheriton Street,Perth,WA,6000,4/54 Cheriton Street Perth WA 6000,"$550,000",2020-04-01,Apartment,2,2,2,163,102,2013-01-01,$480pw,2018-12-01,not recorded,-31.9459023,115.8746553
4/71 Brewer Street,Perth,WA,6000,4/71 Brewer Street Perth WA 6000,"$400,000",2020-10-01,Apartment,2,2,1,100,72,2016-01-01,$440pw,2018-12-01,not recorded,-31.9461003,115.8673925
4/82 King Street,Perth,WA,6000,4/82 King Street Perth WA 6000,"$585,000",2020-05-01,Apartment,2,2,1,180,150,2003-01-01,$570pw,2012-01-01,not recorded,-31.9509715,115.8557577
4/838 Hay Street,Perth,WA,6000,4/838 Hay Street Perth WA 6000,"$290,000",2020-12-01,Apartment,1,1,0,63,59,1999-01-01,$300pw,2020-02-01,not recorded,-31.9525626,115.8544407
40/120 Lake Street,Perth,WA,6000,40/120 Lake Street Perth WA 6000,"$373,000",2021-07-01,Apartment,2,1,1,100,76,1994-01-01,0,1900-01-01,Sam Dempsey,-31.9447634,115.8592993
40/154 Newcastle Street,Perth,WA,6000,40/154 Newcastle Street Perth WA 6000,"$400,000",2019-12-01,Apartment,2,2,1,111,76,2009-01-01,$600pw,2013-08-01,not recorded,-31.9471039,115.8637289
401/237 Adelaide Terrace,Perth,WA,6000,401/237 Adelaide Terrace Perth WA 6000,"$365,000",2021-06-01,Apartment,1,1,1,88,70,2010-01-01,0,1900-01-01,not recorded,-31.9584671,115.8667534
41/101 Murray Street,Perth,WA,6000,41/101 Murray Street Perth WA 6000,"$270,000",2020-10-01,Apartment,1,1,1,45,45,2011-01-01,$370pw,2021-01-01,not recorded,-31.9542262,115.8620192
43 West Parade,Perth,WA,6000,43 West Parade Perth WA 6000,"$620,000",2020-02-01,House,2,1,3,233,101,1920-01-01,$395pw,2017-06-01,not recorded,-31.9430639,115.8761363
44/122 Mounts Bay Road,Perth,WA,6000,44/122 Mounts Bay Road Perth WA 6000,"$408,000",2020-02-01,Apartment,2,2,1,194,,2002-01-01,0,1900-01-01,John Tognolini,-31.9554372,115.8474284
44/133 Lincoln Street,Perth,WA,6000,44/133 Lincoln Street Perth WA 6000,"$310,000",2021-02-01,Unit,2,1,1,76,76,1970-01-01,$330pw,2020-09-01,Daniel Colbert,-31.9412322,115.8675873
44/250 Beaufort Street,Perth,WA,6000,44/250 Beaufort Street Perth WA 6000,"$415,000",2020-04-01,Apartment,2,2,2,122,80,2005-01-01,$590pw,2013-08-01,not recorded,-31.9452003,115.8655478
45/34 Palmerston Street,Perth,WA,6000,45/34 Palmerston Street Perth WA 6000,"$585,000",2021-06-01,House,2,2,1,160,120,1999-01-01,$580pw,2014-04-01,ROB STEFANOVSKI,-31.9438988,115.8577122
47/418 Murray Street,Perth,WA,6000,47/418 Murray Street Perth WA 6000,"$365,000",2020-03-01,Apartment,2,1,1,93,69,2005-01-01,$390pw,2020-03-01,not recorded,-31.9508929,115.8533099
47/76 Newcastle Street,Perth,WA,6000,47/76 Newcastle Street Perth WA 6000,"$315,000",2021-06-01,Apartment,1,1,1,91,60,2007-01-01,$335pw,2017-04-01,Dion Brown,-31.9483716,115.8660856
48B Bulwer Street,Perth,WA,6000,48B Bulwer Street Perth WA 6000,"$850,000",2019-12-01,Townhouse,3,2,2,261,135,2015-01-01,0,1900-01-01,not recorded,-31.9432757,115.8694234
49/229 Adelaide Terrace,Perth,WA,6000,49/229 Adelaide Terrace Perth WA 6000,"$319,000",2020-04-01,Unit,1,1,1,905,62,2008-01-01,0,1900-01-01,not recorded,-31.9587233,115.8674744
4B Stuart Street,Perth,WA,6000,4B Stuart Street Perth WA 6000,"$680,000",2020-09-01,House,3,1,1,172,103,1989-01-01,$450pw,2020-04-01,not recorded,-31.94316,115.8593
4E/811 Hay Street,Perth,WA,6000,4E/811 Hay Street Perth WA 6000,"$215,000",2020-02-01,House,1,1,0,868,41,2001-01-01,$300pw,2020-12-01,not recorded,-31.9531058,115.8553788
5 Pisconeri Street,Perth,WA,6000,5 Pisconeri Street Perth WA 6000,"$850,000",2019-11-01,House,3,2,2,272,185,2012-01-01,0,1900-01-01,Brent Compton,-31.9484549,115.8670586
5/152 Fitzgerald Street,Perth,WA,6000,5/152 Fitzgerald Street Perth WA 6000,"$374,000",2020-10-01,Apartment,2,1,1,90,61,2016-01-01,$400pw,2017-08-01,not recorded,-31.94196,115.8553
5/168 Mounts Bay Road,Perth,WA,6000,5/168 Mounts Bay Road Perth WA 6000,"$1,435,000",2020-08-01,Apartment,3,2,4,265,265,1982-01-01,0,1900-01-01,not recorded,-31.9595856,115.8453833
5/18 Robinson Avenue,Perth,WA,6000,5/18 Robinson Avenue Perth WA 6000,"$765,000",2020-02-01,Townhouse,3,2,2,212,138,2002-01-01,0,1900-01-01,not recorded,-31.9442746,115.8638426
5/19 Lindsay Street,Perth,WA,6000,5/19 Lindsay Street Perth WA 6000,"$590,000",2021-07-01,Apartment,2,2,1,98,81,2015-01-01,$575pw,2019-01-01,Maurice Flores,-31.9460919,115.8633361
5/478 William Street,Perth,WA,6000,5/478 William Street Perth WA 6000,"$452,800",2020-08-01,Apartment,3,2,2,150,109,2008-01-01,$625pw,2012-12-01,not recorded,-31.94126,115.8638444
5/69 Murray Street,Perth,WA,6000,5/69 Murray Street Perth WA 6000,"$680,000",2019-11-01,Apartment,3,1,1,165,51,1995-01-01,0,1900-01-01,not recorded,-31.9494656,115.8483974
50/154 Newcastle Street,Perth,WA,6000,50/154 Newcastle Street Perth WA 6000,"$295,000",2021-02-01,Apartment,1,1,1,84,57,2009-01-01,0,1900-01-01,Jake Kemsley,-31.9471039,115.8637289
50/378 Beaufort Street,Perth,WA,6000,50/378 Beaufort Street Perth WA 6000,"$306,000",2020-06-01,Apartment,1,1,1,82,59,2012-01-01,$420pw,2016-10-01,not recorded,-31.9421489,115.8676567
504/12 Victoria Avenue,Perth,WA,6000,504/12 Victoria Avenue Perth WA 6000,"$210,000",2020-08-01,Apartment,1,1,0,61,54,1900-01-01,$395pw,2020-03-01,not recorded,-31.9569067,115.86597
51/229 Adelaide Terrace,Perth,WA,6000,51/229 Adelaide Terrace Perth WA 6000,"$1,105,000",2021-05-01,Apartment,3,3,2,904,240,2008-01-01,0,1900-01-01,not recorded,-31.9587233,115.8674744
511/126 Mounts Bay Road,Perth,WA,6000,511/126 Mounts Bay Road Perth WA 6000,"$280,000",2020-01-01,Apartment,1,1,1,71,51,2001-01-01,0,1900-01-01,not recorded,-31.9561886,115.8471018
516/380 Murray Street,Perth,WA,6000,516/380 Murray Street Perth WA 6000,"$401,000",2020-02-01,Apartment,1,1,0,71,44,2020-01-01,$450pw,2020-12-01,not recorded,-31.9511862,115.8542076
52/101 Murray Street,Perth,WA,6000,52/101 Murray Street Perth WA 6000,"$265,000",2020-09-01,House,1,1,1,46,46,2011-01-01,$360pw,2018-01-01,not recorded,-31.9542262,115.8620192
52/133 Lincoln Street,Perth,WA,6000,52/133 Lincoln Street Perth WA 6000,"$270,000",2019-11-01,Apartment,2,1,1,69,69,1970-01-01,$310pw,2017-12-01,not recorded,-31.9412322,115.8675873
52/229 Adelaide Terrace,Perth,WA,6000,52/229 Adelaide Terrace Perth WA 6000,"$335,000",2021-02-01,Apartment,1,1,1,905,62,2008-01-01,$390pw,2021-02-01,James Yeoman,-31.9587233,115.8674744
54/369 Hay Street,Perth,WA,6000,54/369 Hay Street Perth WA 6000,"$440,000",2021-02-01,Apartment,2,2,1,119,77,2009-01-01,$490pw,2019-05-01,Josh Roberts,-31.9574465,115.867509
54/76 Newcastle Street,Perth,WA,6000,54/76 Newcastle Street Perth WA 6000,"$445,000",2019-11-01,Apartment,2,2,2,156,101,2007-01-01,$490pw,2020-03-01,not recorded,-31.9483716,115.8660856
55/76 Newcastle Street,Perth,WA,6000,55/76 Newcastle Street Perth WA 6000,"$182,000",2020-01-01,Apartment,1,1,1,98,61,2007-01-01,0,1900-01-01,not recorded,-31.9483716,115.8660856
56 Bulwer Street,Perth,WA,6000,56 Bulwer Street Perth WA 6000,"$800,000",2021-03-01,House,2,1,2,316,105,1910-01-01,0,1900-01-01,Helen Bond,-31.9432154,115.8691466
56/280 LORD Street,Perth,WA,6000,56/280 LORD Street Perth WA 6000,"$565,000",2021-04-01,Apartment,3,2,2,154,93,2015-01-01,$650pw,2020-10-01,not recorded,-31.9443085,115.8735251
56/34 Palmerston Street,Perth,WA,6000,56/34 Palmerston Street Perth WA 6000,"$505,000",2020-07-01,Townhouse,2,2,1,196,132,1999-01-01,0,1900-01-01,not recorded,-31.9438988,115.8577122
56/378 Beaufort Street,Perth,WA,6000,56/378 Beaufort Street Perth WA 6000,"$362,000",2021-06-01,Apartment,1,1,1,84,56,2012-01-01,$550pw,2014-05-01,Joshua Leader,-31.9421489,115.8676567
57/33 Newcastle Street,Perth,WA,6000,57/33 Newcastle Street Perth WA 6000,"$448,000",2021-03-01,Apartment,2,2,1,114,75,2016-01-01,$460pw,2020-05-01,Terry Lu,-31.9493657,115.8675015
57/580 Hay Street,Perth,WA,6000,57/580 Hay Street Perth WA 6000,"$515,000",2019-11-01,Apartment,3,2,1,156,101,2011-01-01,$700pw,2014-08-01,not recorded,-31.9546333,115.8609102
58 Bulwer Street,Perth,WA,6000,58 Bulwer Street Perth WA 6000,"$680,000",2019-12-01,House,2,1,2,296,105,1910-01-01,$490pw,2018-08-01,not recorded,-31.9431992,115.8690791
58/369 Hay Street,Perth,WA,6000,58/369 Hay Street Perth WA 6000,"$499,000",2019-12-01,Apartment,3,2,2,135,90,2009-01-01,$610pw,2017-12-01,not recorded,-31.9574465,115.867509
58/580 Hay Street,Perth,WA,6000,58/580 Hay Street Perth WA 6000,"$810,000",2020-05-01,Apartment,3,2,2,196,116,2011-01-01,$820pw,2016-08-01,Cherry Li,-31.9546333,115.8609102
59/154 Newcastle Street,Perth,WA,6000,59/154 Newcastle Street Perth WA 6000,"$450,000",2021-04-01,Apartment,2,2,1,125,87,2009-01-01,0,1900-01-01,not recorded,-31.9471039,115.8637289
59/418 Murray Street,Perth,WA,6000,59/418 Murray Street Perth WA 6000,"$311,000",2020-02-01,Apartment,2,1,1,93,69,2005-01-01,0,1900-01-01,not recorded,-31.9508929,115.8533099
5D/811 Hay Street,Perth,WA,6000,5D/811 Hay Street Perth WA 6000,"$260,000",2020-11-01,Apartment,2,1,0,79,66,2001-01-01,$520pw,2014-07-01,not recorded,-31.9531058,115.8553788
6 Edith Street,Perth,WA,6000,6 Edith Street Perth WA 6000,"$700,000",2020-10-01,Townhouse,4,2,2,224,166,1999-01-01,$750pw,2017-07-01,Sven Robertson,-31.9409606,115.8627559
6/10 Smith Street,Perth,WA,6000,6/10 Smith Street Perth WA 6000,"$380,000",2020-12-01,Apartment,2,2,2,89,66,1925-01-01,$350pw,2016-12-01,not recorded,-31.9432903,115.8704985
6/124 Mounts Bay Road,Perth,WA,6000,6/124 Mounts Bay Road Perth WA 6000,"$459,600",2021-03-01,Apartment,2,2,1,129,93,2006-01-01,$600pw,2010-02-01,Peter Clements,-31.95579,115.8476015
6/150 Stirling Street,Perth,WA,6000,6/150 Stirling Street Perth WA 6000,"$299,000",2020-03-01,Apartment,1,1,1,99,69,2006-01-01,$320pw,2019-06-01,not recorded,-31.9478096,115.8656235
6/207 Bulwer Street,Perth,WA,6000,6/207 Bulwer Street Perth WA 6000,"$415,000",2020-05-01,Apartment,2,1,1,111,78,2004-01-01,0,1900-01-01,not recorded,-31.9407485,115.8623077
6/38 Bulwer Street,Perth,WA,6000,6/38 Bulwer Street Perth WA 6000,"$335,000",2021-05-01,Apartment,2,1,1,71,71,1977-01-01,0,1900-01-01,Nadija Begovich,-31.9437435,115.8701288
6/478 William Street,Perth,WA,6000,6/478 William Street Perth WA 6000,"$482,388",2019-11-01,Apartment,3,2,2,147,108,2008-01-01,$520pw,2018-08-01,not recorded,-31.94126,115.8638444
60 Robinson Avenue,Perth,WA,6000,60 Robinson Avenue Perth WA 6000,"$925,000",2021-01-01,Unit,3,3,2,164,114,2020-01-01,0,1900-01-01,Louise Markovic,-31.9433251,115.8618519
60/580 Hay Street,Perth,WA,6000,60/580 Hay Street Perth WA 6000,"$600,000",2020-03-01,Unit,2,2,2,141,78,2011-01-01,0,1900-01-01,not recorded,-31.9546333,115.8609102
601/112 Mounts Bay Road,Perth,WA,6000,601/112 Mounts Bay Road Perth WA 6000,"$475,000",2021-06-01,Apartment,2,1,2,143,77,1998-01-01,0,1900-01-01,Daniel Porcaro,-31.9549066,115.8482831
609/130A Mounts Bay Road,Perth,WA,6000,609/130A Mounts Bay Road Perth WA 6000,"$189,000",2020-10-01,Apartment,1,1,0,38,38,1962-01-01,$300pw,2020-10-01,not recorded,-31.95607,115.8465
61 Lindsay Street,Perth,WA,6000,61 Lindsay Street Perth WA 6000,"$1,310,000",2021-05-01,House,3,2,2,300,194,1935-01-01,0,1900-01-01,not recorded,-31.945044,115.8642026
610/2 St Georges Terrace,Perth,WA,6000,610/2 St Georges Terrace Perth WA 6000,"$324,000",2020-09-01,Apartment,1,1,1,90,68,2002-01-01,$420pw,2019-05-01,not recorded,-31.95712,115.86532
611/112 Mounts Bay Road,Perth,WA,6000,611/112 Mounts Bay Road Perth WA 6000,"$463,610",2021-03-01,Apartment,2,1,2,148,78,1998-01-01,0,1900-01-01,not recorded,-31.9549066,115.8482831
611/380 Murray Street,Perth,WA,6000,611/380 Murray Street Perth WA 6000,"$490,000",2020-10-01,Apartment,2,1,1,82,58,2020-01-01,0,1900-01-01,not recorded,-31.9511862,115.8542076
62/101 Murray Street,Perth,WA,6000,62/101 Murray Street Perth WA 6000,"$290,000",2020-05-01,Apartment,1,1,1,61,53,2011-01-01,$530pw,2011-12-01,not recorded,-31.9542262,115.8620192
62/4 Bulwer Street,Perth,WA,6000,62/4 Bulwer Street Perth WA 6000,"$230,000",2020-11-01,Unit,2,1,1,49,49,1970-01-01,$310pw,2017-10-01,not recorded,-31.9443296,115.8723
63/128 Mounts Bay Road,Perth,WA,6000,63/128 Mounts Bay Road Perth WA 6000,"$600,000",2020-01-01,Apartment,3,2,2,159,107,2001-01-01,$720pw,2016-05-01,not recorded,-31.9561591,115.8470469
63/262 Lord Street,Perth,WA,6000,63/262 Lord Street Perth WA 6000,"$440,000",2021-04-01,Apartment,2,2,1,103,76,2014-01-01,0,1900-01-01,Chris O'Brien,-31.9454232,115.8729706
64/128 Mounts Bay Road,Perth,WA,6000,64/128 Mounts Bay Road Perth WA 6000,"$720,000",2019-12-01,Apartment,3,2,2,289,152,2001-01-01,0,1900-01-01,not recorded,-31.9561591,115.8470469
66/69 Milligan Street,Perth,WA,6000,66/69 Milligan Street Perth WA 6000,"$435,000",2020-03-01,Apartment,2,2,1,117,79,2009-01-01,$500pw,2019-02-01,not recorded,-31.9498149,115.8522226
66b Robinson Avenue,Perth,WA,6000,66b Robinson Avenue Perth WA 6000,"$775,000",2020-03-01,House,3,1,2,305,120,1991-01-01,0,1900-01-01,Claude Iaconi,-31.9432206,115.8615884
67/418 Murray Street,Perth,WA,6000,67/418 Murray Street Perth WA 6000,"$346,000",2020-08-01,Apartment,2,1,1,92,69,2005-01-01,0,1900-01-01,not recorded,-31.9508929,115.8533099
68/154 Newcastle Street,Perth,WA,6000,68/154 Newcastle Street Perth WA 6000,"$460,000",2020-03-01,Apartment,2,2,1,110,75,2009-01-01,$1000pw,2012-06-01,not recorded,-31.9471039,115.8637289
69/101 Murray Street,Perth,WA,6000,69/101 Murray Street Perth WA 6000,"$300,000",2021-04-01,Apartment,1,1,1,61,53,2011-01-01,$450pw,2021-05-01,Richard Mathlin,-31.9542262,115.8620192
7/117 Lake Street,Perth,WA,6000,7/117 Lake Street Perth WA 6000,"$500,000",2020-11-01,Townhouse,2,2,1,114,92,2000-01-01,0,1900-01-01,not recorded,-31.9445343,115.8585997
7/120 Lake Street,Perth,WA,6000,7/120 Lake Street Perth WA 6000,"$375,000",2021-02-01,Apartment,2,1,1,113,83,1994-01-01,$300pw,2018-10-01,not recorded,-31.9447634,115.8592993
7/176 Newcastle Street,Perth,WA,6000,7/176 Newcastle Street Perth WA 6000,"$555,000",2021-02-01,Apartment,3,2,1,427,95,2010-01-01,$580pw,2020-11-01,Jasmyn Wright,-31.9466454,115.8623809
7/2 Braid Street,Perth,WA,6000,7/2 Braid Street Perth WA 6000,"$505,000",2021-02-01,Townhouse,2,1,1,130,93,2008-01-01,$440pw,2011-07-01,Beaufort Team - Pam & Jodi,-31.949183,115.8679775
701/9 Victoria Avenue,Perth,WA,6000,701/9 Victoria Avenue Perth WA 6000,"$275,000",2019-11-01,Apartment,1,1,1,74,55,2002-01-01,0,1900-01-01,not recorded,-31.9570853,115.8654409
71/375 Hay Street,Perth,WA,6000,71/375 Hay Street Perth WA 6000,"$410,000",2021-01-01,Apartment,2,2,1,107,79,2008-01-01,$520pw,2016-05-01,Brendon Habak,-31.9571145,115.8670717
72/171 St Georges Terrace,Perth,WA,6000,72/171 St Georges Terrace Perth WA 6000,"$450,000",2019-11-01,Apartment,3,2,1,975,101,2001-01-01,0,1900-01-01,Lyndon Rodgers,-31.95428,115.85412
73/154 Newcastle Street,Perth,WA,6000,73/154 Newcastle Street Perth WA 6000,"$295,000",2021-02-01,Apartment,1,1,1,90,64,2009-01-01,$380pw,2016-01-01,Nik Zounis,-31.9471039,115.8637289
73/262 Lord Street,Perth,WA,6000,73/262 Lord Street Perth WA 6000,"$399,500",2021-06-01,Apartment,2,2,1,113,78,2014-01-01,$470pw,2020-08-01,Veljko Lazovic,-31.9454232,115.8729706
78/418 Murray Street,Perth,WA,6000,78/418 Murray Street Perth WA 6000,"$318,000",2021-01-01,Apartment,2,1,1,94,70,2005-01-01,$550pw,2012-01-01,not recorded,-31.9508929,115.8533099
79 Glendower Street,Perth,WA,6000,79 Glendower Street Perth WA 6000,"$1,350,000",2020-12-01,House,3,3,1,197,156,1982-01-01,$800pw,2011-09-01,not recorded,-31.9390236,115.8610182
79/132 Terrace Road,Perth,WA,6000,79/132 Terrace Road Perth WA 6000,"$450,000",2021-05-01,Apartment,1,1,1,93,65,2007-01-01,$400pw,2018-07-01,Chris O'Brien,-31.959182,115.8655845
